id,home,away,part_of_competition,Time,Event,Outcome,Team,Club,Player,Goalkeeper,attendance,time (utc),date,year
359503.0,New York Red Bulls,DC United, Regular Season 2013,73',"Penalty saved! Dwayne De Rosario (D.C. United) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Away,DC United,Dwayne De Rosario,Luis Robles,17372,00:00,"Saturday, August 31",2013.0
359529.0,Chivas USA,Colorado Rapids, Regular Season 2013,28',"Penalty saved! Deshorn Brown (Colorado Rapids) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Away,Colorado Rapids,Deshorn Brown,Dan Kennedy,8221,03:00,"Sunday, August 11",2013.0
359576.0,Columbus Crew SC,Portland Timbers, Regular Season 2013,12',"Penalty missed! Bad penalty by Federico Higuaín (Columbus Crew) right footed shot is close, but misses to the left. Federico Higuaín should be disappointed.",Missed,Home,Columbus Crew SC,Federico Higuain,Donovan Ricketts,15051,21:00,"Sunday, July 7",2013.0
359608.0,Montreal Impact,Houston Dynamo, Regular Season 2013,22',Penalty missed! Bad penalty by Giles Barnes (Houston Dynamo) right footed shot is too high. Giles Barnes should be disappointed.,Missed,Away,Houston Dynamo,Giles Barnes,Troy Perkins,17694,00:00,"Wednesday, June 19",2013.0
359659.0,New England Revolution,Real Salt Lake, Regular Season 2013,90'+2',"Penalty saved! Saer Sene (New England Revolution) fails to capitalise on this great opportunity,  left footed shot saved  in the bottom left corner.",Goalkeeper save,Home,New England Revolution,Saer Sene,Nick Rimando,8040,00:00,"Wednesday, May 8",2013.0
359663.0,LA Galaxy,Houston Dynamo, Regular Season 2013,24',"Penalty saved! Landon Donovan (LA Galaxy) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,LA Galaxy,Landon Donovan,Tally Hall,20071,03:00,"Sunday, May 5",2013.0
359668.0,Columbus Crew SC,New York Red Bulls, Regular Season 2013,72',"Penalty saved! Federico Higuaín (Columbus Crew) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,Columbus Crew SC,Federico Higuain,Luis Robles,12020,20:00,"Saturday, May 4",2013.0
359682.0,Real Salt Lake,Chivas USA, Regular Season 2013,36',"Penalty saved! Edgar Mejía (Chivas USA) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Away,Chivas USA,Edgar Mejia,Nick Rimando,14900,01:00,"Saturday, April 20",2013.0
359697.0,FC Dallas,LA Galaxy, Regular Season 2013,69',"Penalty saved! Landon Donovan (LA Galaxy) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Away,LA Galaxy,Landon Donovan,Raúl Fernández,20465,23:30,"Saturday, April 13",2013.0
359697.0,FC Dallas,LA Galaxy, Regular Season 2013,61',"Penalty saved! Kenny Cooper (FC Dallas) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,FC Dallas,Kenny Cooper,Carlo Cudicini,20465,23:30,"Saturday, April 13",2013.0
359699.0,Chicago Fire FC,New York Red Bulls, Regular Season 2013,25',"Penalty missed! Bad penalty by Chris Rolfe (Chicago Fire) right footed shot is close, but misses to the left. Chris Rolfe should be disappointed.",Missed,Home,Chicago Fire FC,Chris Rolfe,Luis Robles,12557,21:00,"Sunday, April 7",2013.0
359705.0,Colorado Rapids,Real Salt Lake, Regular Season 2013,9',"Penalty saved! Alvaro Saborio (Real Salt Lake) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Away,Real Salt Lake,Alvaro Saborio,Clint Irwin,15226,23:30,"Saturday, April 6",2013.0
359501.0,LA Galaxy,San Jose Earthquakes, Regular Season 2013,43',"Goal!  LA Galaxy 2, San Jose Earthquakes 0. Robbie Keane (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,LA Galaxy,Robbie Keane,Jon Busch,27000,02:30,"Saturday, August 31",2013.0
359510.0,Chivas USA,New York Red Bulls, Regular Season 2013,45'+2',"Goal!  Chivas USA 2, New York Red Bulls 1. Erick Torres (Chivas USA) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Chivas USA,Erick Torres,Luis Robles,8103,21:00,"Sunday, August 25",2013.0
359475.0,New England Revolution,DC United, Regular Season 2013,83',Penalty conceded by Lewis Neal (D.C. United) after a foul in the penalty area.,Goal,Home,New England Revolution,Lewis Neal,Bill Hamid,19187,23:30,"Saturday, September 21",2013.0
359517.0,Portland Timbers,Real Salt Lake, Regular Season 2013,43',"Goal!  Portland Timbers 1, Real Salt Lake 2. Javier Morales (Real Salt Lake) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Real Salt Lake,Javier Morales,Donovan Ricketts,20674,03:00,"Wednesday, August 21",2013.0
359728.0,Montreal Impact,Toronto FC, Regular Season 2013,68',Dennis Iapichino (Montreal Impact) is shown the yellow card.,Goal,Away,Toronto FC,Dennis Iapichino,Troy Perkins,37896,20:00,"Saturday, March 16",2013.0
359728.0,Montreal Impact,Toronto FC, Regular Season 2013,34',"Goal!  Montreal Impact 1, Toronto FC 0. Patrice Bernier (Montreal Impact) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Montreal Impact,Patrice Bernier,Joe Bendik,37896,20:00,"Saturday, March 16",2013.0
359716.0,LA Galaxy,Colorado Rapids, Regular Season 2013,50',Drew Moor (Colorado Rapids) is shown the red card for a bad foul.,Goal,Home,LA Galaxy,Drew Moor,Clint Irwin,19936,02:30,"Saturday, March 23",2013.0
359512.0,FC Dallas,San Jose Earthquakes, Regular Season 2013,72',"Substitution, FC Dallas. Ramon Nunez replaces Je-Vaughn Watson because of an injury.",Goal,Home,FC Dallas,Ramon Nunez,Jon Busch,14920,01:00,"Saturday, August 24",2013.0
359712.0,Colorado Rapids,Portland Timbers, Regular Season 2013,48',Penalty conceded by Diego Chara (Portland Timbers) after a foul in the penalty area.,Goal,Home,Colorado Rapids,Diego Chara,Donovan Ricketts,11774,22:00,"Saturday, March 30",2013.0
359694.0,Vancouver Whitecaps,Real Salt Lake, Regular Season 2013,84',Penalty conceded by Nat Borchers (Real Salt Lake) with a hand ball in the penalty area.,Goal,Home,Vancouver Whitecaps,Nat Borchers,Nick Rimando,18612,20:00,"Saturday, April 13",2013.0
359691.0,Chivas USA,Colorado Rapids, Regular Season 2013,7',"Goal!  Chivas USA 0, Colorado Rapids 1. Deshorn Brown (Colorado Rapids) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Colorado Rapids,Deshorn Brown,Dan Kennedy,8219,02:30,"Saturday, April 13",2013.0
359732.0,San Jose Earthquakes,New York Red Bulls, Regular Season 2013,90'+2',Penalty conceded by Roy Miller (New York Red Bulls) with a hand ball in the penalty area.,Goal,Home,San Jose Earthquakes,Roy Miller,Luis Robles,10525,02:00,"Sunday, March 10",2013.0
359674.0,Columbus Crew SC,DC United, Regular Season 2013,45'+2',"Goal!  Columbus Crew 3, D.C. United 0. Federico Higuaín (Columbus Crew) converts the penalty with a right footed shot to the top left corner.",Goal,Home,Columbus Crew SC,Federico Higuain,Bill Hamid,14090,23:30,"Saturday, April 27",2013.0
359657.0,FC Dallas,Portland Timbers, Regular Season 2013,77',Penalty conceded by Andrew Jean-Baptiste (Portland Timbers) after a foul in the penalty area.,Goal,Home,FC Dallas,Andrew Jean-Baptiste,Donovan Ricketts,10112,01:00,"Wednesday, May 8",2013.0
359629.0,New York Red Bulls,Columbus Crew SC, Regular Season 2013,74',Penalty conceded by Kosuke Kimura (New York Red Bulls) after a foul in the penalty area.,Goal,Away,Columbus Crew SC,Kosuke Kimura,Luis Robles,14840,21:00,"Sunday, May 26",2013.0
359628.0,LA Galaxy,Seattle Sounders FC, Regular Season 2013,44',"Goal!  LA Galaxy 4, Seattle Sounders FC 0. Robbie Keane (LA Galaxy) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,LA Galaxy,Robbie Keane,Michael Gspurning,24811,03:00,"Sunday, May 26",2013.0
359628.0,LA Galaxy,Seattle Sounders FC, Regular Season 2013,34',"Goal!  LA Galaxy 3, Seattle Sounders FC 0. Robbie Keane (LA Galaxy) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,LA Galaxy,Robbie Keane,Michael Gspurning,24811,03:00,"Sunday, May 26",2013.0
359625.0,Columbus Crew SC,Houston Dynamo, Regular Season 2013,69',Attempt missed. Giles Barnes (Houston Dynamo) right footed shot from outside the box is just a bit too high.,Goal,Home,Columbus Crew SC,Giles Barnes,Tally Hall,11040,23:30,"Saturday, June 1",2013.0
359624.0,Sporting Kansas City,Montreal Impact, Regular Season 2013,45'+4',"Goal!  Sporting Kansas City 1, Montreal Impact 0. Claudio Bieler (Sporting Kansas City) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Sporting Kansas City,Claudio Bieler,Troy Perkins,19470,00:30,"Saturday, June 1",2013.0
359617.0,Seattle Sounders FC,Vancouver Whitecaps, Regular Season 2013,70',Penalty conceded by Greg Klazura (Vancouver Whitecaps) after a foul in the penalty area.,Goal,Home,Seattle Sounders FC,Greg Klazura ,Brad Knighton,53679,02:30,"Saturday, June 8",2013.0
359662.0,Sporting Kansas City,Chivas USA, Regular Season 2013,57',"Substitution, Chivas USA. Patrick McLain replaces José Manuel Rivera.",Goal,Home,Sporting Kansas City,Jose Manuel Rivera,Dan Kennedy,18811,21:00,"Sunday, May 5",2013.0
359737.0,Toronto FC,Sporting Kansas City, Regular Season 2013,21',"Goal!  Toronto FC 2, Sporting Kansas City 0. Robert Earnshaw (Toronto FC) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Toronto FC,Robert Earnshaw,Jimmy Nielsen,25991,18:30,"Saturday, March 9",2013.0
359712.0,Colorado Rapids,Portland Timbers, Regular Season 2013,71',Penalty Portland Timbers. David Horst draws a foul in the penalty area.,Goal,Away,Portland Timbers,David Horst,Clint Irwin,11774,22:00,"Saturday, March 30",2013.0
382570.0,Portland Timbers,Seattle Sounders FC, Semi-finals - Western Conf,29',"Goal!  Portland Timbers 1, Seattle Sounders FC 0. Will Johnson (Portland Timbers) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Portland Timbers,Will Johnson,Michael Gspurning,20674,04:00,"Thursday, November 7",2013.0
359517.0,Portland Timbers,Real Salt Lake, Regular Season 2013,57',Javier Morales (Real Salt Lake) is shown the yellow card.,Goal,Home,Portland Timbers,Javier Morales,Jeff Attinella,20674,03:00,"Wednesday, August 21",2013.0
359531.0,Real Salt Lake,Houston Dynamo, Regular Season 2013,37',Penalty conceded by Adam Moffat (Houston Dynamo) after a foul in the penalty area.,Goal,Home,Real Salt Lake,Adam Moffat,Tally Hall,19402,01:30,"Saturday, August 10",2013.0
382428.0,Houston Dynamo,Montreal Impact, Knockout - Eastern Conf,27',"Goal!  Houston Dynamo 2, Montreal Impact 0. Boniek García (Houston Dynamo) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Houston Dynamo,Boniek Garcia,Troy Perkins,10476,00:30,"Thursday, October 31",2013.0
359541.0,Seattle Sounders FC,FC Dallas, Regular Season 2013,90'+4',"Goal!  Seattle Sounders FC 3, FC Dallas 0. Brad Evans (Seattle Sounders FC) converts the penalty with a right footed shot to the bottom right corner.",Goal,Home,Seattle Sounders FC,Brad Evans,Raúl Fernández,39360,02:30,"Saturday, August 3",2013.0
359542.0,Houston Dynamo,Columbus Crew SC, Regular Season 2013,10',Chad Marshall (Columbus Crew) is shown the yellow card for a bad foul.,Goal,Home,Houston Dynamo,Chad Marshall,Matt Lampson,20009,01:00,"Saturday, August 3",2013.0
359554.0,New York Red Bulls,Real Salt Lake, Regular Season 2013,23',"Goal!  New York Red Bulls 2, Real Salt Lake 0. Fabian Espindola (New York Red Bulls) converts the penalty with a left footed shot to the high centre of the goal.",Goal,Home,New York Red Bulls,Fabian Espindola,Jeff Attinella,18604,23:00,"Saturday, July 27",2013.0
359554.0,New York Red Bulls,Real Salt Lake, Regular Season 2013,45',"Goal!  New York Red Bulls 2, Real Salt Lake 1. Alvaro Saborio (Real Salt Lake) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Real Salt Lake,Alvaro Saborio,Luis Robles,18604,23:00,"Saturday, July 27",2013.0
359554.0,New York Red Bulls,Real Salt Lake, Regular Season 2013,89',"Goal!  New York Red Bulls 3, Real Salt Lake 3. Fabian Espindola (New York Red Bulls) converts the penalty with a left footed shot to the bottom left corner.",Goal,Home,New York Red Bulls,Fabian Espindola,Jeff Attinella,18604,23:00,"Saturday, July 27",2013.0
359535.0,Columbus Crew SC,New York Red Bulls, Regular Season 2013,62',"Goal!  Columbus Crew 1, New York Red Bulls 0. Federico Higuaín (Columbus Crew) converts the penalty with a right footed shot to the high centre of the goal.",Goal,Home,Columbus Crew SC,Federico Higuain,Luis Robles,19080,23:30,"Saturday, August 10",2013.0
359571.0,New York Red Bulls,Montreal Impact, Regular Season 2013,88',Penalty conceded by Jeb Brovsky (Montreal Impact) after a foul in the penalty area.,Goal,Home,New York Red Bulls,Jeb Brovsky,Troy Perkins,17235,23:00,"Saturday, July 13",2013.0
359581.0,LA Galaxy,Columbus Crew SC, Regular Season 2013,85',"Substitution, LA Galaxy. Jack McBean replaces A.J. DeLaGarza.",Goal,Home,LA Galaxy,A.J. DeLaGarza,Andy Gruenebaum,24180,02:30,"Thursday, July 4",2013.0
359581.0,LA Galaxy,Columbus Crew SC, Regular Season 2013,90'+2',Penalty conceded by Bernardo Anor (Columbus Crew) after a foul in the penalty area.,Goal,Home,LA Galaxy,Bernardo Anor,Andy Gruenebaum,24180,02:30,"Thursday, July 4",2013.0
359585.0,Real Salt Lake,Philadelphia Union, Regular Season 2013,90'+7',Penalty conceded by Raymon Gaddis (Philadelphia Union) with a hand ball in the penalty area.,Goal,Home,Real Salt Lake,Raymon Gaddis,Zac MacMath,20445,02:00,"Wednesday, July 3",2013.0
359602.0,FC Dallas,Sporting Kansas City, Regular Season 2013,43',"Goal!  FC Dallas 0, Sporting Kansas City 1. Kei Kamara (Sporting Kansas City) converts the penalty with a right footed shot to the bottom left corner.",Goal,Away,Sporting Kansas City,Kei Kamara,Raúl Fernández,16361,00:30,"Saturday, June 22",2013.0
359603.0,Columbus Crew SC,Chicago Fire FC, Regular Season 2013,7',"Goal!  Columbus Crew 1, Chicago Fire 0. Federico Higuaín (Columbus Crew) converts the penalty with a right footed shot to the bottom left corner.",Goal,Home,Columbus Crew SC,Federico Higuain,Sean Johnson,19624,00:00,"Saturday, June 22",2013.0
359604.0,DC United,San Jose Earthquakes, Regular Season 2013,11',Penalty conceded by Justin Morrow (San Jose Earthquakes) after a foul in the penalty area.,Goal,Home,DC United,Justin Morrow,Jon Busch,13149,23:00,"Saturday, June 22",2013.0
359559.0,Chicago Fire FC,DC United, Regular Season 2013,56',Penalty Chicago Fire. Quincy Amarikwa draws a foul in the penalty area.,Goal,Home,Chicago Fire FC,Quincy Amarikwa,Joe Willis,17190,00:30,"Saturday, July 20",2013.0
384668.0,San Jose Earthquakes,FC Dallas, Regular Season 2014,45'+4',Penalty missed! Bad penalty by Chris Wondolowski (San Jose Earthquakes) right footed shot is just a bit too high. Chris Wondolowski should be disappointed.,Missed,Home,San Jose Earthquakes,Chris Wondolowski,Raúl Fernández,10525,02:30,"Saturday, August 16",2014.0
384638.0,Columbus Crew SC,Chivas USA, Regular Season 2014,45'+1',"Penalty missed! Still  Columbus Crew 0, Chivas USA 0. Federico Higuaín (Columbus Crew) hits the bar with a right footed shot.",Missed,Away,Chivas USA,Federico Higuain,Steve Clark,17043,19:00,"Sunday, September 7",2014.0
384628.0,Chicago Fire FC,Toronto FC, Regular Season 2014,57',"Penalty saved! Jeff Larentowicz (Chicago Fire) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,Chicago Fire FC,Jeff Larentowicz,Joe Bendik,18691,00:30,"Saturday, September 13",2014.0
384624.0,San Jose Earthquakes,LA Galaxy, Regular Season 2014,37',"Penalty missed! Still  San Jose Earthquakes 0, LA Galaxy 1. Robbie Keane (LA Galaxy) hits the bar with a right footed shot.",Missed,Away,LA Galaxy,Robbie Keane,Jon Busch,10525,19:00,"Sunday, September 14",2014.0
384619.0,Columbus Crew SC,New England Revolution, Regular Season 2014,85',"Penalty saved! Federico Higuaín (Columbus Crew) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Columbus Crew SC,Federico Higuain,Bobby Shuttleworth,21318,23:30,"Saturday, September 20",2014.0
384609.0,Vancouver Whitecaps,Real Salt Lake, Regular Season 2014,45'+3',"Penalty saved! Pedro Morales (Vancouver Whitecaps) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom left corner.",Goalkeeper save,Home,Vancouver Whitecaps,Pedro Morales,Jeff Attinella,19395,23:00,"Saturday, September 27",2014.0
408620.0,Columbus Crew SC,New England Revolution, Semi-finals - Eastern Conf,90'+4',"Goal!  Columbus Crew 2, New England Revolution 4. Federico Higuaín (Columbus Crew) converts the penalty with a right footed shot to the centre of the goal.",Goal,Home,Columbus Crew SC,Federico Higuain,Bobby Shuttleworth,9040,20:00,"Saturday, November 1",2014.0
384872.0,Chivas USA,Real Salt Lake, Regular Season 2014,64',"Penalty saved! Erick Torres (Chivas USA) fails to capitalise on this great opportunity,  right footed shot saved  in the bottom right corner.",Goalkeeper save,Home,Chivas USA,Erick Torres,Nick Rimando,12271,23:00,"Sunday, October 5",2014.0
